Date,Product,Category,Region,Salesperson,Customer_ID,Quantity,Unit_Price,Discount_Rate,Subtotal,Discount_Amount,Total_Amount,Customer_Age,Customer_Satisfaction,Payment_Method,Order_Priority,Month,Year,Quarter,Day_of_Week,Month_Name
2023-08-11 22:27:32.010402080,Tablet,Electronics,Central,Sales_Person_07,Customer_0553,4,361.22,0.16,1444.87,230.51,1214.36,41,2.6,Debit Card,High,8,2023,3,Friday,August
2023-08-12 05:28:05.857171440,Scanner,Accessories,West,Sales_Person_15,Customer_0399,4,151.49,0.23,605.95,139.63,466.32,68,4.5,Credit Card,Critical,8,2023,3,Saturday,August
2023-08-12 12:28:39.703940784,Mouse,Accessories,South,Sales_Person_24,Customer_0172,11,32.5,0.24,357.48,85.86,271.62,42,4.8,Debit Card,Low,8,2023,3,Saturday,August
2023-08-12 19:29:13.550710144,Webcam,Accessories,East,Sales_Person_21,Customer_0698,3,72.85,0.213,218.56,46.56,172.0,58,4.3,Debit Card,Low,8,2023,3,Saturday,August
2023-08-13 02:29:47.397479504,Phone,Electronics,East,Sales_Person_20,Customer_0726,1,544.38,0.183,544.38,99.56,444.81,22,3.9,Bank Transfer,Low,8,2023,3,Sunday,August
2023-08-13 09:30:21.244248848,Laptop,Electronics,North,Sales_Person_23,Customer_0306,1,672.21,0.009,672.21,5.89,666.32,60,2.2,Credit Card,Low,8,2023,3,Sunday,August
2023-08-13 16:30:55.091018208,Laptop,Electronics,Central,Sales_Person_17,Customer_0564,4,892.21,0.145,3568.83,517.29,3051.54,62,2.4,Cash,Medium,8,2023,3,Sunday,August
2023-08-13 23:31:28.937787552,Tablet,Electronics,Central,Sales_Person_06,Customer_0582,4,441.52,0.065,1766.08,115.29,1650.79,25,3.5,Credit Card,Medium,8,2023,3,Sunday,August
2023-08-14 06:32:02.784556912,Mouse,Accessories,South,Sales_Person_15,Customer_0708,11,26.54,0.207,291.9,60.39,231.51,56,4.2,Debit Card,Medium,8,2023,3,Monday,August
2023-08-14 13:32:36.631326272,Monitor,Electronics,West,Sales_Person_08,Customer_0959,2,414.28,0.089,828.56,73.9,754.67,68,2.2,Credit Card,Low,8,2023,3,Monday,August
2023-08-14 20:33:10.478095616,Laptop,Electronics,Central,Sales_Person_07,Customer_0954,5,798.36,0.191,3991.8,762.47,3229.34,63,4.2,Cash,Medium,8,2023,3,Monday,August
2023-08-15 03:33:44.324864976,Monitor,Electronics,South,Sales_Person_02,Customer_0151,4,373.46,0.18,1493.83,269.31,1224.52,60,3.5,Debit Card,Low,8,2023,3,Tuesday,August
2023-08-15 10:34:18.171634336,Scanner,Accessories,South,Sales_Person_13,Customer_0428,2,157.83,0.063,315.66,19.87,295.79,72,2.7,Debit Card,Low,8,2023,3,Tuesday,August
2023-08-15 17:34:52.018403680,Webcam,Accessories,Central,Sales_Person_23,Customer_0621,1,72.47,0.068,72.47,4.9,67.57,56,2.1,Cash,High,8,2023,3,Tuesday,August
2023-08-16 00:35:25.865173040,Tablet,Electronics,South,Sales_Person_06,Customer_0467,3,385.18,0.057,1155.54,66.37,1089.17,51,4.9,Bank Transfer,Low,8,2023,3,Wednesday,August
2023-08-16 07:35:59.711942384,Mouse,Accessories,North,Sales_Person_05,Customer_0630,5,32.52,0.223,162.59,36.33,126.27,31,4.4,Cash,High,8,2023,3,Wednesday,August
2023-08-16 14:36:33.558711744,Mouse,Accessories,North,Sales_Person_20,Customer_0877,10,22.35,0.213,223.55,47.64,175.91,47,3.3,Credit Card,Low,8,2023,3,Wednesday,August
2023-08-16 21:37:07.405481104,Speaker,Accessories,Central,Sales_Person_01,Customer_0607,1,145.69,0.135,145.69,19.63,126.06,23,3.4,Debit Card,Medium,8,2023,3,Wednesday,August
2023-08-17 04:37:41.252250448,Scanner,Accessories,West,Sales_Person_18,Customer_0768,1,193.35,0.061,193.35,11.84,181.51,47,4.7,Bank Transfer,Low,8,2023,3,Thursday,August
2023-08-17 11:38:15.099019808,Scanner,Accessories,North,Sales_Person_15,Customer_0556,4,188.46,0.214,753.86,161.68,592.18,40,3.4,Cash,Low,8,2023,3,Thursday,August
2023-08-17 18:38:48.945789152,Printer,Accessories,North,Sales_Person_23,Customer_0948,4,289.93,0.157,1159.71,181.66,978.05,38,2.2,Bank Transfer,Low,8,2023,3,Thursday,August
2023-08-18 01:39:22.792558512,Phone,Electronics,Central,Sales_Person_10,Customer_0067,5,543.35,0.061,2716.73,164.47,2552.26,33,2.8,Bank Transfer,Low,8,2023,3,Friday,August
2023-08-18 08:39:56.639327872,Keyboard,Accessories,East,Sales_Person_03,Customer_0156,2,63.95,0.055,127.91,6.99,120.91,63,4.7,Bank Transfer,Low,8,2023,3,Friday,August
2023-08-18 15:40:30.486097216,Keyboard,Accessories,South,Sales_Person_05,Customer_0835,12,52.47,0.138,629.6,86.81,542.79,40,2.9,Debit Card,Critical,8,2023,3,Friday,August
2023-08-18 22:41:04.332866576,Speaker,Accessories,North,Sales_Person_24,Customer_0206,5,146.91,0.174,734.55,128.17,606.38,25,3.5,Bank Transfer,Low,8,2023,3,Friday,August
2023-08-19 05:41:38.179635936,Headphones,Accessories,East,Sales_Person_13,Customer_0786,1,78.69,0.176,78.69,13.85,64.85,64,4.3,Bank Transfer,Low,8,2023,3,Saturday,August
2023-08-19 12:42:12.026405280,Desktop,Electronics,West,Sales_Person_08,Customer_0155,3,757.48,0.062,2272.43,140.83,2131.6,49,3.2,Debit Card,Critical,8,2023,3,Saturday,August
2023-08-19 19:42:45.873174640,Tablet,Electronics,East,Sales_Person_22,Customer_0691,4,348.04,0.208,1392.15,289.25,1102.9,34,4.7,Cash,Low,8,2023,3,Saturday,August
2023-08-20 02:43:19.719943984,Webcam,Accessories,Central,Sales_Person_21,Customer_0509,1,68.22,0.129,68.22,8.81,59.41,29,4.4,Debit Card,Low,8,2023,3,Sunday,August
2023-08-20 09:43:53.566713344,Mouse,Accessories,West,Sales_Person_02,Customer_0572,15,32.39,0.016,485.88,7.64,478.24,25,4.7,Credit Card,Low,8,2023,3,Sunday,August
2023-08-20 16:44:27.413482704,Phone,Electronics,West,Sales_Person_09,Customer_0074,4,634.18,0.003,2536.7,8.53,2528.17,19,4.0,Bank Transfer,Low,8,2023,3,Sunday,August
2023-08-20 23:45:01.260252048,Monitor,Electronics,East,Sales_Person_17,Customer_0049,5,361.4,0.204,1806.98,368.41,1438.57,27,2.8,Credit Card,Low,8,2023,3,Sunday,August
2023-08-21 06:45:35.107021408,Tablet,Electronics,Central,Sales_Person_18,Customer_0783,1,459.98,0.196,459.98,90.37,369.61,43,4.4,Debit Card,Low,8,2023,3,Monday,August
2023-08-21 13:46:08.953790752,Headphones,Accessories,North,Sales_Person_13,Customer_0467,4,115.22,0.074,460.87,34.23,426.64,51,4.6,Cash,Low,8,2023,3,Monday,August
2023-08-21 20:46:42.800560112,Tablet,Electronics,East,Sales_Person_01,Customer_0585,1,370.81,0.237,370.81,88.04,282.76,48,3.2,Debit Card,High,8,2023,3,Monday,August
2023-08-22 03:47:16.647329472,Headphones,Accessories,North,Sales_Person_12,Customer_0708,3,99.28,0.193,297.85,57.42,240.43,50,2.6,Credit Card,Medium,8,2023,3,Tuesday,August
2023-08-22 10:47:50.494098816,Mouse,Accessories,East,Sales_Person_20,Customer_0911,8,36.2,0.176,289.58,50.82,238.75,39,3.3,Debit Card,Low,8,2023,3,Tuesday,August
2023-08-22 17:48:24.340868176,Desktop,Electronics,North,Sales_Person_20,Customer_0179,3,886.06,0.124,2658.19,329.9,2328.29,26,3.1,Cash,Medium,8,2023,3,Tuesday,August
2023-08-23 00:48:58.187637536,Headphones,Accessories,East,Sales_Person_21,Customer_0048,2,114.15,0.188,228.3,42.87,185.43,50,2.4,Credit Card,Low,8,2023,3,Wednesday,August
2023-08-23 07:49:32.034406880,Mouse,Accessories,West,Sales_Person_05,Customer_0072,14,30.43,0.212,426.03,90.11,335.91,26,3.0,Bank Transfer,Medium,8,2023,3,Wednesday,August
2023-08-23 14:50:05.881176240,Mouse,Accessories,South,Sales_Person_08,Customer_0113,15,36.96,0.008,554.41,4.68,549.73,56,2.6,Credit Card,Low,8,2023,3,Wednesday,August
2023-08-23 21:50:39.727945584,Desktop,Electronics,West,Sales_Person_15,Customer_0757,2,625.63,0.105,1251.26,131.77,1119.49,35,2.4,Debit Card,Low,8,2023,3,Wednesday,August
2023-08-24 04:51:13.574714944,Keyboard,Accessories,North,Sales_Person_03,Customer_0897,16,69.44,0.112,1110.98,124.54,986.44,70,2.9,Bank Transfer,Low,8,2023,3,Thursday,August
2023-08-24 11:51:47.421484304,Tablet,Electronics,Central,Sales_Person_06,Customer_0903,2,335.36,0.212,670.71,142.15,528.56,39,3.4,Bank Transfer,Medium,8,2023,3,Thursday,August
2023-08-24 18:52:21.268253648,Speaker,Accessories,West,Sales_Person_13,Customer_0821,2,90.62,0.036,181.24,6.47,174.77,70,4.3,Credit Card,Low,8,2023,3,Thursday,August
2023-08-25 01:52:55.115023008,Laptop,Electronics,South,Sales_Person_12,Customer_0159,1,725.85,0.132,725.85,96.11,629.74,59,4.6,Cash,Medium,8,2023,3,Friday,August
2023-08-25 08:53:28.961792352,Laptop,Electronics,North,Sales_Person_19,Customer_0786,1,932.57,0.074,932.57,68.96,863.61,74,2.5,Debit Card,High,8,2023,3,Friday,August
2023-08-25 15:54:02.808561712,Speaker,Accessories,West,Sales_Person_18,Customer_0780,5,115.36,0.093,576.8,53.85,522.95,37,3.7,Cash,Medium,8,2023,3,Friday,August
2023-08-25 22:54:36.655331072,Monitor,Electronics,East,Sales_Person_24,Customer_0816,5,389.62,0.101,1948.12,197.59,1750.52,72,3.2,Cash,High,8,2023,3,Friday,August
2023-08-26 05:55:10.502100416,Scanner,Accessories,Central,Sales_Person_01,Customer_0030,3,209.88,0.034,629.65,21.29,608.36,46,3.8,Bank Transfer,Medium,8,2023,3,Saturday,August
2023-08-26 12:55:44.348869776,Monitor,Electronics,North,Sales_Person_25,Customer_0097,4,321.61,0.032,1286.43,40.63,1245.8,43,4.2,Debit Card,Low,8,2023,3,Saturday,August
2023-08-26 19:56:18.195639136,Scanner,Accessories,West,Sales_Person_07,Customer_0251,1,170.68,0.228,170.68,38.95,131.73,35,4.2,Debit Card,Low,8,2023,3,Saturday,August
2023-08-27 02:56:52.042408480,Speaker,Accessories,North,Sales_Person_12,Customer_0519,3,112.63,0.228,337.9,76.89,261.01,74,4.5,Debit Card,Low,8,2023,3,Sunday,August
2023-08-27 09:57:25.889177840,Laptop,Electronics,East,Sales_Person_10,Customer_0092,2,1152.27,0.108,2304.55,248.5,2056.05,41,2.1,Cash,High,8,2023,3,Sunday,August
2023-08-27 16:57:59.735947184,Webcam,Accessories,South,Sales_Person_12,Customer_0113,1,91.12,0.248,91.12,22.64,68.49,68,2.7,Debit Card,Medium,8,2023,3,Sunday,August
2023-08-27 23:58:33.582716544,Laptop,Electronics,West,Sales_Person_11,Customer_0259,3,1011.35,0.029,3034.05,86.53,2947.52,54,2.8,Debit Card,Medium,8,2023,3,Sunday,August
2023-08-28 06:59:07.429485904,Monitor,Electronics,North,Sales_Person_04,Customer_0107,4,405.17,0.15,1620.69,243.14,1377.55,64,4.0,Cash,Low,8,2023,3,Monday,August
2023-08-28 13:59:41.276255248,Phone,Electronics,North,Sales_Person_19,Customer_0575,4,728.24,0.01,2912.98,30.06,2882.91,71,4.0,Bank Transfer,Medium,8,2023,3,Monday,August
2023-08-28 21:00:15.123024608,Speaker,Accessories,North,Sales_Person_06,Customer_0390,3,133.6,0.214,400.8,85.83,314.97,52,2.6,Bank Transfer,Low,8,2023,3,Monday,August
2023-08-29 04:00:48.969793968,Monitor,Electronics,South,Sales_Person_25,Customer_0991,3,246.41,0.25,739.23,184.66,554.57,63,3.3,Debit Card,Low,8,2023,3,Tuesday,August
2023-08-29 11:01:22.816563312,Webcam,Accessories,North,Sales_Person_09,Customer_0358,2,100.67,0.232,201.34,46.73,154.62,40,4.4,Cash,Critical,8,2023,3,Tuesday,August
2023-08-29 18:01:56.663332672,Tablet,Electronics,Central,Sales_Person_20,Customer_0783,2,593.89,0.055,1187.78,65.79,1121.99,24,4.5,Cash,High,8,2023,3,Tuesday,August
2023-08-30 01:02:30.510102016,Scanner,Accessories,Central,Sales_Person_10,Customer_0199,4,131.12,0.165,524.5,86.31,438.19,18,3.8,Debit Card,Low,8,2023,3,Wednesday,August
2023-08-30 08:03:04.356871376,Laptop,Electronics,North,Sales_Person_05,Customer_0427,2,1031.0,0.224,2061.99,461.37,1600.63,50,4.2,Bank Transfer,Low,8,2023,3,Wednesday,August
2023-08-30 15:03:38.203640736,Desktop,Electronics,Central,Sales_Person_13,Customer_0478,3,497.85,0.018,1493.55,27.39,1466.16,26,4.6,Debit Card,Medium,8,2023,3,Wednesday,August
2023-08-30 22:04:12.050410080,Phone,Electronics,West,Sales_Person_09,Customer_0859,1,686.22,0.142,686.22,97.42,588.8,44,4.0,Bank Transfer,Medium,8,2023,3,Wednesday,August
2023-08-31 05:04:45.897179440,Mouse,Accessories,Central,Sales_Person_02,Customer_0849,19,26.7,0.194,507.25,98.59,408.66,62,4.0,Debit Card,Low,8,2023,3,Thursday,August
2023-08-31 12:05:19.743948784,Webcam,Accessories,North,Sales_Person_18,Customer_0503,4,110.16,0.167,440.66,73.56,367.09,26,4.0,Bank Transfer,Low,8,2023,3,Thursday,August
2023-08-31 19:05:53.590718144,Monitor,Electronics,East,Sales_Person_21,Customer_0658,4,321.45,0.164,1285.81,211.0,1074.8,29,4.9,Credit Card,Low,8,2023,3,Thursday,August
2023-09-01 02:06:27.437487504,Scanner,Accessories,West,Sales_Person_01,Customer_0918,2,215.57,0.225,431.15,97.0,334.15,52,4.4,Cash,Medium,9,2023,3,Friday,September
2023-09-01 09:07:01.284256848,Desktop,Electronics,South,Sales_Person_24,Customer_0573,3,602.36,0.065,1807.09,116.77,1690.32,47,2.4,Bank Transfer,Low,9,2023,3,Friday,September
2023-09-01 16:07:35.131026208,Headphones,Accessories,North,Sales_Person_21,Customer_0120,2,89.21,0.036,178.42,6.39,172.03,34,4.8,Debit Card,Medium,9,2023,3,Friday,September
2023-09-01 23:08:08.977795568,Keyboard,Accessories,South,Sales_Person_12,Customer_0573,14,74.18,0.193,1038.46,200.87,837.58,40,4.0,Debit Card,High,9,2023,3,Friday,September
2023-09-02 06:08:42.824564912,Laptop,Electronics,East,Sales_Person_10,Customer_0309,3,1142.78,0.233,3428.34,799.11,2629.23,33,4.0,Bank Transfer,Low,9,2023,3,Saturday,September
2023-09-02 13:09:16.671334272,Keyboard,Accessories,South,Sales_Person_02,Customer_0538,13,40.75,0.193,529.8,102.51,427.29,50,4.3,Debit Card,Medium,9,2023,3,Saturday,September
2023-09-02 20:09:50.518103616,Webcam,Accessories,North,Sales_Person_09,Customer_0627,4,99.17,0.053,396.68,20.98,375.7,46,3.2,Credit Card,Low,9,2023,3,Saturday,September
2023-09-03 03:10:24.364872976,Headphones,Accessories,North,Sales_Person_02,Customer_0475,2,93.12,0.118,186.24,21.92,164.31,42,2.2,Cash,Medium,9,2023,3,Sunday,September
2023-09-03 10:10:58.211642336,Headphones,Accessories,East,Sales_Person_23,Customer_0552,5,72.09,0.192,360.43,69.19,291.24,23,4.5,Debit Card,Critical,9,2023,3,Sunday,September
2023-09-03 17:11:32.058411680,Headphones,Accessories,North,Sales_Person_24,Customer_0344,4,115.72,0.219,462.87,101.38,361.49,42,4.6,Bank Transfer,Medium,9,2023,3,Sunday,September
2023-09-04 00:12:05.905181040,Mouse,Accessories,East,Sales_Person_22,Customer_0628,13,26.26,0.165,341.35,56.4,284.95,25,4.5,Cash,High,9,2023,3,Monday,September
2023-09-04 07:12:39.751950384,Webcam,Accessories,East,Sales_Person_14,Customer_0136,3,86.06,0.026,258.18,6.8,251.38,26,2.8,Cash,Low,9,2023,3,Monday,September
2023-09-04 14:13:13.598719744,Tablet,Electronics,North,Sales_Person_11,Customer_0277,2,537.53,0.076,1075.05,82.02,993.03,73,2.2,Debit Card,Low,9,2023,3,Monday,September
2023-09-04 21:13:47.445489104,Keyboard,Accessories,Central,Sales_Person_23,Customer_0989,14,59.63,0.119,834.84,99.0,735.84,56,4.3,Bank Transfer,Low,9,2023,3,Monday,September
2023-09-05 04:14:21.292258448,Tablet,Electronics,East,Sales_Person_11,Customer_0811,5,507.69,0.122,2538.47,309.33,2229.14,73,2.1,Bank Transfer,Low,9,2023,3,Tuesday,September
2023-09-05 11:14:55.139027808,Desktop,Electronics,North,Sales_Person_17,Customer_0533,2,555.88,0.153,1111.76,170.49,941.27,55,3.4,Credit Card,Critical,9,2023,3,Tuesday,September
2023-09-05 18:15:28.985797168,Printer,Accessories,Central,Sales_Person_04,Customer_0899,3,235.76,0.197,707.29,139.24,568.04,62,5.0,Debit Card,Medium,9,2023,3,Tuesday,September
2023-09-06 01:16:02.832566512,Phone,Electronics,East,Sales_Person_13,Customer_0031,5,551.62,0.023,2758.12,64.05,2694.07,57,4.4,Debit Card,Medium,9,2023,3,Wednesday,September
2023-09-06 08:16:36.679335872,Phone,Electronics,Central,Sales_Person_07,Customer_0247,2,442.4,0.195,884.8,172.62,712.18,24,3.5,Bank Transfer,Critical,9,2023,3,Wednesday,September
2023-09-06 15:17:10.526105216,Tablet,Electronics,West,Sales_Person_16,Customer_0411,3,590.87,0.19,1772.61,336.67,1435.95,54,4.5,Cash,Low,9,2023,3,Wednesday,September
2023-09-06 22:17:44.372874576,Printer,Accessories,West,Sales_Person_01,Customer_0027,1,197.82,0.106,197.82,21.03,176.79,68,2.4,Cash,Medium,9,2023,3,Wednesday,September
2023-09-07 05:18:18.219643936,Printer,Accessories,Central,Sales_Person_13,Customer_0073,1,223.86,0.027,223.86,6.02,217.84,54,4.0,Credit Card,Medium,9,2023,3,Thursday,September
2023-09-07 12:18:52.066413280,Laptop,Electronics,East,Sales_Person_01,Customer_0953,5,930.51,0.16,4652.56,742.78,3909.78,33,3.6,Bank Transfer,Medium,9,2023,3,Thursday,September
2023-09-07 19:19:25.913182640,Desktop,Electronics,North,Sales_Person_11,Customer_0097,4,525.32,0.195,2101.27,409.67,1691.6,44,3.3,Cash,Low,9,2023,3,Thursday,September
2023-09-08 02:19:59.759951984,Webcam,Accessories,South,Sales_Person_06,Customer_0673,4,78.77,0.11,315.1,34.72,280.37,56,4.8,Bank Transfer,High,9,2023,3,Friday,September
2023-09-08 09:20:33.606721344,Printer,Accessories,North,Sales_Person_20,Customer_0346,1,160.76,0.106,160.76,16.96,143.8,18,4.7,Bank Transfer,Low,9,2023,3,Friday,September
2023-09-08 16:21:07.453490704,Monitor,Electronics,South,Sales_Person_03,Customer_0476,5,355.54,0.242,1777.7,430.98,1346.73,55,4.4,Bank Transfer,Critical,9,2023,3,Friday,September
2023-09-08 23:21:41.300260048,Speaker,Accessories,South,Sales_Person_12,Customer_0300,1,137.61,0.239,137.61,32.88,104.73,72,4.6,Bank Transfer,Low,9,2023,3,Friday,September
2023-09-09 06:22:15.147029408,Phone,Electronics,East,Sales_Person_05,Customer_0299,5,720.38,0.083,3601.9,300.41,3301.49,28,4.2,Cash,Medium,9,2023,3,Saturday,September
2023-09-09 13:22:48.993798768,Monitor,Electronics,Central,Sales_Person_09,Customer_0287,4,427.54,0.181,1710.17,310.27,1399.9,49,2.1,Cash,High,9,2023,3,Saturday,September
2023-09-09 20:23:22.840568112,Desktop,Electronics,North,Sales_Person_12,Customer_0885,5,776.01,0.116,3880.04,448.85,3431.19,31,2.0,Credit Card,Low,9,2023,3,Saturday,September
2023-09-10 03:23:56.687337472,Printer,Accessories,Central,Sales_Person_10,Customer_0449,3,258.75,0.106,776.26,82.42,693.84,45,4.6,Bank Transfer,Low,9,2023,3,Sunday,September
2023-09-10 10:24:30.534106816,Keyboard,Accessories,West,Sales_Person_19,Customer_0212,1,55.72,0.164,55.72,9.13,46.6,38,4.1,Debit Card,Medium,9,2023,3,Sunday,September
2023-09-10 17:25:04.380876176,Phone,Electronics,East,Sales_Person_05,Customer_0076,2,527.97,0.226,1055.95,238.35,817.59,46,4.9,Credit Card,Low,9,2023,3,Sunday,September
2023-09-11 00:25:38.227645536,Laptop,Electronics,East,Sales_Person_05,Customer_0401,3,764.62,0.106,2293.86,242.11,2051.75,22,4.3,Credit Card,Medium,9,2023,3,Monday,September
2023-09-11 07:26:12.074414880,Scanner,Accessories,West,Sales_Person_09,Customer_0655,2,218.45,0.24,436.9,104.66,332.25,66,2.6,Bank Transfer,Medium,9,2023,3,Monday,September
2023-09-11 14:26:45.921184240,Laptop,Electronics,North,Sales_Person_20,Customer_0034,1,1032.03,0.041,1032.03,42.35,989.68,46,4.7,Bank Transfer,Critical,9,2023,3,Monday,September
2023-09-11 21:27:19.767953600,Speaker,Accessories,West,Sales_Person_17,Customer_0498,3,148.0,0.18,443.99,80.12,363.87,29,4.7,Bank Transfer,Low,9,2023,3,Monday,September
2023-09-12 04:27:53.614722944,Headphones,Accessories,North,Sales_Person_10,Customer_0848,1,117.28,0.044,117.28,5.13,112.16,29,2.1,Cash,Medium,9,2023,3,Tuesday,September
2023-09-12 11:28:27.461492304,Scanner,Accessories,South,Sales_Person_21,Customer_0516,1,216.43,0.12,216.43,26.04,190.38,71,3.5,Debit Card,High,9,2023,3,Tuesday,September
2023-09-12 18:29:01.308261648,Mouse,Accessories,East,Sales_Person_01,Customer_0328,4,30.14,0.155,120.57,18.63,101.94,23,4.0,Bank Transfer,Low,9,2023,3,Tuesday,September
2023-09-13 01:29:35.155031008,Printer,Accessories,North,Sales_Person_22,Customer_0098,1,254.54,0.073,254.54,18.63,235.91,41,4.6,Bank Transfer,Medium,9,2023,3,Wednesday,September
2023-09-13 08:30:09.001800368,Desktop,Electronics,Central,Sales_Person_16,Customer_0366,1,773.15,0.228,773.15,176.63,596.52,54,3.8,Credit Card,High,9,2023,3,Wednesday,September
2023-09-13 15:30:42.848569712,Phone,Electronics,Central,Sales_Person_15,Customer_0729,3,749.56,0.063,2248.69,140.8,2107.88,58,2.1,Cash,Low,9,2023,3,Wednesday,September
2023-09-13 22:31:16.695339072,Mouse,Accessories,East,Sales_Person_23,Customer_0463,5,36.01,0.222,180.06,39.91,140.16,71,4.6,Credit Card,High,9,2023,3,Wednesday,September
2023-09-14 05:31:50.542108416,Desktop,Electronics,West,Sales_Person_17,Customer_0028,2,765.2,0.064,1530.4,97.88,1432.52,74,3.6,Debit Card,Low,9,2023,3,Thursday,September
2023-09-14 12:32:24.388877776,Speaker,Accessories,West,Sales_Person_20,Customer_0713,3,108.61,0.242,325.84,78.78,247.06,63,4.4,Credit Card,Low,9,2023,3,Thursday,September
2023-09-14 19:32:58.235647136,Tablet,Electronics,North,Sales_Person_25,Customer_0386,5,546.8,0.143,2734.02,390.03,2343.99,23,4.3,Cash,Low,9,2023,3,Thursday,September
2023-09-15 02:33:32.082416480,Printer,Accessories,West,Sales_Person_13,Customer_0273,1,188.28,0.036,188.28,6.84,181.44,44,3.3,Debit Card,Low,9,2023,3,Friday,September
2023-09-15 09:34:05.929185840,Webcam,Accessories,East,Sales_Person_01,Customer_0826,3,101.37,0.025,304.12,7.57,296.55,20,3.8,Cash,Critical,9,2023,3,Friday,September
2023-09-15 16:34:39.775955200,Webcam,Accessories,North,Sales_Person_25,Customer_0127,5,99.31,0.225,496.53,111.72,384.81,61,3.2,Credit Card,Medium,9,2023,3,Friday,September
2023-09-15 23:35:13.622724544,Printer,Accessories,South,Sales_Person_08,Customer_0202,1,255.49,0.06,255.49,15.21,240.28,62,3.7,Cash,Medium,9,2023,3,Friday,September
2023-09-16 06:35:47.469493904,Scanner,Accessories,West,Sales_Person_05,Customer_0521,1,148.23,0.02,148.23,2.98,145.25,19,2.2,Debit Card,Low,9,2023,3,Saturday,September
2023-09-16 13:36:21.316263248,Headphones,Accessories,West,Sales_Person_06,Customer_0287,2,114.13,0.106,228.26,24.3,203.96,32,4.6,Bank Transfer,Low,9,2023,3,Saturday,September
2023-09-16 20:36:55.163032608,Headphones,Accessories,North,Sales_Person_23,Customer_0450,3,100.26,0.022,300.77,6.47,294.3,30,2.2,Credit Card,Low,9,2023,3,Saturday,September
2023-09-17 03:37:29.009801968,Scanner,Accessories,Central,Sales_Person_20,Customer_0088,5,141.64,0.139,708.18,98.35,609.83,25,4.7,Debit Card,Critical,9,2023,3,Sunday,September
2023-09-17 10:38:02.856571312,Webcam,Accessories,West,Sales_Person_14,Customer_0318,4,108.76,0.019,435.03,8.12,426.91,57,4.8,Debit Card,High,9,2023,3,Sunday,September
2023-09-17 17:38:36.703340672,Keyboard,Accessories,East,Sales_Person_22,Customer_0019,12,55.2,0.115,662.45,75.99,586.46,68,4.4,Debit Card,Medium,9,2023,3,Sunday,September
2023-09-18 00:39:10.550110016,Scanner,Accessories,West,Sales_Person_23,Customer_0593,2,193.01,0.066,386.01,25.33,360.68,38,2.8,Debit Card,Low,9,2023,3,Monday,September
2023-09-18 07:39:44.396879376,Phone,Electronics,South,Sales_Person_11,Customer_0107,4,465.55,0.097,1862.22,181.09,1681.12,22,4.5,Debit Card,High,9,2023,3,Monday,September
2023-09-18 14:40:18.243648736,Webcam,Accessories,West,Sales_Person_06,Customer_0458,2,102.3,0.165,204.6,33.78,170.82,41,2.4,Credit Card,High,9,2023,3,Monday,September
2023-09-18 21:40:52.090418080,Keyboard,Accessories,Central,Sales_Person_11,Customer_0311,5,54.89,0.04,274.44,11.02,263.42,67,3.7,Debit Card,Critical,9,2023,3,Monday,September
2023-09-19 04:41:25.937187440,Speaker,Accessories,West,Sales_Person_13,Customer_0412,5,131.34,0.153,656.72,100.8,555.92,62,2.0,Bank Transfer,Critical,9,2023,3,Tuesday,September
2023-09-19 11:41:59.783956800,Mouse,Accessories,North,Sales_Person_12,Customer_0742,7,20.65,0.184,144.52,26.55,117.97,54,3.8,Cash,Low,9,2023,3,Tuesday,September
2023-09-19 18:42:33.630726144,Keyboard,Accessories,West,Sales_Person_22,Customer_0624,19,59.02,0.237,1121.39,265.48,855.91,57,3.8,Cash,Low,9,2023,3,Tuesday,September
2023-09-20 01:43:07.477495504,Mouse,Accessories,Central,Sales_Person_02,Customer_0732,3,20.02,0.119,60.05,7.16,52.89,67,3.7,Credit Card,Low,9,2023,3,Wednesday,September
2023-09-20 08:43:41.324264848,Desktop,Electronics,North,Sales_Person_21,Customer_0635,1,610.72,0.163,610.72,99.74,510.98,55,2.4,Cash,Medium,9,2023,3,Wednesday,September
2023-09-20 15:44:15.171034208,Monitor,Electronics,East,Sales_Person_03,Customer_0498,5,370.82,0.172,1854.1,319.05,1535.05,54,4.2,Debit Card,Medium,9,2023,3,Wednesday,September
2023-09-20 22:44:49.017803568,Desktop,Electronics,North,Sales_Person_23,Customer_0244,4,695.76,0.212,2783.04,589.51,2193.53,23,4.0,Bank Transfer,Low,9,2023,3,Wednesday,September
2023-09-21 05:45:22.864572912,Webcam,Accessories,South,Sales_Person_04,Customer_0690,5,64.72,0.079,323.58,25.49,298.09,46,2.2,Bank Transfer,Medium,9,2023,3,Thursday,September
2023-09-21 12:45:56.711342272,Mouse,Accessories,North,Sales_Person_17,Customer_0577,2,35.47,0.15,70.93,10.64,60.29,39,2.0,Debit Card,Low,9,2023,3,Thursday,September
2023-09-21 19:46:30.558111616,Webcam,Accessories,East,Sales_Person_22,Customer_0380,3,61.24,0.208,183.73,38.15,145.58,69,3.5,Cash,Low,9,2023,3,Thursday,September
2023-09-22 02:47:04.404880976,Scanner,Accessories,West,Sales_Person_06,Customer_0515,5,178.26,0.065,891.3,58.13,833.17,18,5.0,Bank Transfer,Critical,9,2023,3,Friday,September
