,Date,Product,Category,Region,Salesperson,Customer_ID,Quantity,Unit_Price,Discount_Rate,Subtotal,Discount_Amount,Total_Amount,Customer_Age,Customer_Satisfaction,Payment_Method,Order_Priority,Month,Year,Quarter,Day_of_Week,Month_Name,Days_Since_Purchase,Revenue_Category,Bulk_Order,CustomerRelation
3941,03:10.1,Tablet,Electronics,West,Sales_Person_19,Customer_0119,2,584.7,0.222,1169.4,259.48,909.92,40,4.3,Cash,Medium,2,2023,1,Saturday,February,824,Very Low,No,Loyal
3942,03:44.0,Phone,Electronics,Central,Sales_Person_25,Customer_0350,2,687.5,0.126,1375.01,172.73,1202.28,34,3.2,Cash,Low,2,2023,1,Saturday,February,824,Very Low,No,Loyal
3943,04:17.8,Webcam,Accessories,South,Sales_Person_18,Customer_0917,3,66.37,0.181,199.12,36,163.11,44,3,Credit Card,Low,2,2023,1,Saturday,February,824,Very Low,No,Loyal
3944,04:51.7,Monitor,Electronics,North,Sales_Person_07,Customer_0687,3,368.28,0.243,1104.83,268.46,836.37,52,3.4,Debit Card,Medium,2,2023,1,Saturday,February,823,Very Low,No,Loyal
3945,05:25.5,Speaker,Accessories,North,Sales_Person_09,Customer_0542,4,140.19,0.206,560.77,115.78,444.99,74,4.5,Cash,Critical,2,2023,1,Sunday,February,823,Very Low,No,Loyal
3946,05:59.4,Phone,Electronics,West,Sales_Person_22,Customer_0055,2,701.02,0.108,1402.03,151.44,1250.6,45,3.3,Credit Card,High,2,2023,1,Sunday,February,823,Very Low,No,Loyal
3947,06:33.2,Speaker,Accessories,Central,Sales_Person_21,Customer_0361,1,81.89,0.064,81.89,5.21,76.69,52,2.2,Credit Card,Low,2,2023,1,Sunday,February,822,Very Low,No,Loyal
3948,07:07.0,Scanner,Accessories,Central,Sales_Person_12,Customer_0708,4,151.75,0.14,607,85.01,521.99,23,3,Credit Card,High,2,2023,1,Monday,February,822,Very Low,No,Loyal
3949,07:40.9,Phone,Electronics,West,Sales_Person_07,Customer_0453,3,499.02,0.142,1497.06,212.55,1284.51,27,2.2,Credit Card,Low,2,2023,1,Monday,February,822,Very Low,No,Loyal
3950,08:14.7,Laptop,Electronics,North,Sales_Person_14,Customer_0553,1,832.58,0.143,832.58,118.99,713.59,21,2.6,Credit Card,Low,2,2023,1,Monday,February,821,Very Low,No,Loyal
3951,08:48.6,Scanner,Accessories,South,Sales_Person_15,Customer_0685,2,136.02,0.221,272.04,60.23,211.8,54,2.1,Bank Transfer,Medium,2,2023,1,Monday,February,821,Very Low,No,Loyal
3952,09:22.4,Mouse,Accessories,North,Sales_Person_15,Customer_0330,13,35.48,0.01,461.29,4.83,456.46,55,4.6,Debit Card,Critical,2,2023,1,Tuesday,February,821,Very Low,Yes,Loyal
3953,09:56.3,Phone,Electronics,Central,Sales_Person_06,Customer_0219,5,721.31,0.065,3606.53,232.94,3373.59,20,3.6,Bank Transfer,Critical,2,2023,1,Tuesday,February,821,Medium,No,Loyal
3954,10:30.1,Scanner,Accessories,North,Sales_Person_21,Customer_0208,2,141.93,0.213,283.85,60.53,223.32,66,3,Cash,Medium,2,2023,1,Tuesday,February,820,Very Low,No,Loyal
3955,11:04.0,Desktop,Electronics,South,Sales_Person_14,Customer_0670,2,768.79,0.201,1537.59,308.45,1229.14,60,2.9,Credit Card,Low,3,2023,1,Wednesday,March,820,Very Low,No,Loyal
3956,11:37.8,Speaker,Accessories,East,Sales_Person_02,Customer_0845,5,118.8,0.145,594.02,86.04,507.99,48,2.2,Bank Transfer,Critical,3,2023,1,Wednesday,March,820,Very Low,No,Loyal
3957,12:11.7,Keyboard,Accessories,North,Sales_Person_08,Customer_0740,14,47.76,0.152,668.67,101.84,566.83,45,4.8,Bank Transfer,Medium,3,2023,1,Wednesday,March,819,Very Low,Yes,Loyal
3958,12:45.5,Keyboard,Accessories,West,Sales_Person_13,Customer_0085,4,54.34,0.211,217.38,45.85,171.53,69,2.6,Debit Card,Medium,3,2023,1,Wednesday,March,819,Very Low,No,Loyal
3959,13:19.4,Desktop,Electronics,East,Sales_Person_23,Customer_0685,5,876.64,0.139,4383.21,610.59,3772.62,20,5,Cash,Low,3,2023,1,Thursday,March,819,Medium,No,Loyal
3960,13:53.2,Mouse,Accessories,West,Sales_Person_06,Customer_0245,4,29.72,0.218,118.89,25.94,92.95,64,2.3,Cash,Low,3,2023,1,Thursday,March,819,Very Low,No,Loyal
3961,14:27.1,Mouse,Accessories,West,Sales_Person_05,Customer_0872,9,36.55,0.062,328.92,20.49,308.43,52,3.7,Cash,Medium,3,2023,1,Thursday,March,818,Very Low,No,Loyal
3962,15:00.9,Laptop,Electronics,West,Sales_Person_05,Customer_0685,5,970.3,0.156,4851.52,756.54,4094.97,51,3.1,Debit Card,Medium,3,2023,1,Friday,March,818,High,No,Loyal
3963,15:34.7,Webcam,Accessories,North,Sales_Person_25,Customer_0335,3,63.98,0.119,191.94,22.75,169.19,36,3.4,Cash,Medium,3,2023,1,Friday,March,818,Very Low,No,Loyal
3964,16:08.6,Tablet,Electronics,Central,Sales_Person_01,Customer_0212,1,495.94,0.129,495.94,64.19,431.74,55,2.7,Credit Card,High,3,2023,1,Friday,March,817,Very Low,No,Loyal
3965,16:42.4,Speaker,Accessories,East,Sales_Person_09,Customer_0596,4,90.77,0.167,363.07,60.7,302.37,69,3.2,Bank Transfer,Medium,3,2023,1,Saturday,March,817,Very Low,No,Loyal
3966,17:16.3,Mouse,Accessories,South,Sales_Person_06,Customer_0685,14,28.37,0.162,397.18,64.5,332.68,46,2.6,Cash,Critical,3,2023,1,Saturday,March,817,Very Low,Yes,Loyal
3967,17:50.1,Monitor,Electronics,Central,Sales_Person_20,Customer_0183,1,270.59,0.082,270.59,22.12,248.47,35,4.1,Credit Card,Medium,3,2023,1,Saturday,March,817,Very Low,No,Loyal
3968,18:24.0,Laptop,Electronics,North,Sales_Person_07,Customer_0955,4,1107.29,0.064,4429.14,283.71,4145.44,74,4.5,Bank Transfer,High,3,2023,1,Saturday,March,816,High,No,Loyal
3969,18:57.8,Printer,Accessories,West,Sales_Person_09,Customer_0133,1,260.31,0.164,260.31,42.66,217.64,30,3.9,Credit Card,Low,3,2023,1,Sunday,March,816,Very Low,No,Loyal
3970,19:31.7,Headphones,Accessories,South,Sales_Person_05,Customer_0892,2,77.84,0.077,155.68,11.94,143.75,33,3.5,Debit Card,Medium,3,2023,1,Sunday,March,816,Very Low,No,Loyal
3971,20:05.5,Printer,Accessories,East,Sales_Person_14,Customer_0800,2,264.89,0.091,529.78,48.25,481.54,21,2.9,Cash,Medium,3,2023,1,Sunday,March,815,Very Low,No,Loyal
3972,20:39.4,Laptop,Electronics,Central,Sales_Person_05,Customer_0774,5,708.36,0.099,3541.8,350.91,3190.89,73,2.1,Credit Card,Medium,3,2023,1,Monday,March,815,Medium,No,Loyal
3973,21:13.2,Speaker,Accessories,Central,Sales_Person_08,Customer_0350,3,95.04,0.054,285.13,15.33,269.8,51,4.2,Bank Transfer,Medium,3,2023,1,Monday,March,815,Very Low,No,Loyal
3974,21:47.1,Scanner,Accessories,South,Sales_Person_07,Customer_0282,4,128.85,0.197,515.39,101.49,413.91,24,2.7,Debit Card,Medium,3,2023,1,Monday,March,814,Very Low,No,Loyal
3975,22:20.9,Phone,Electronics,North,Sales_Person_13,Customer_0293,5,543.33,0.065,2716.64,177.41,2539.22,61,3,Credit Card,High,3,2023,1,Monday,March,814,Low,No,Loyal
3976,22:54.8,Tablet,Electronics,East,Sales_Person_13,Customer_0269,2,327.38,0.027,654.76,17.46,637.3,66,2.6,Debit Card,Medium,3,2023,1,Tuesday,March,814,Very Low,No,Loyal
3977,23:28.6,Headphones,Accessories,South,Sales_Person_08,Customer_0861,5,119.38,0.158,596.9,94.45,502.45,48,4.2,Bank Transfer,Low,3,2023,1,Tuesday,March,814,Very Low,No,Loyal
3978,24:02.4,Printer,Accessories,West,Sales_Person_11,Customer_0197,4,184.3,0.048,737.19,35.58,701.61,64,4.3,Bank Transfer,Low,3,2023,1,Tuesday,March,813,Very Low,No,Loyal
3979,24:36.3,Headphones,Accessories,East,Sales_Person_18,Customer_0537,5,71.23,0.095,356.13,33.69,322.44,59,2.8,Debit Card,High,3,2023,1,Wednesday,March,813,Very Low,No,Loyal
3980,25:10.1,Monitor,Electronics,Central,Sales_Person_25,Customer_0653,3,439.91,0.069,1319.72,91.6,1228.12,22,3.4,Debit Card,High,3,2023,1,Wednesday,March,813,Very Low,No,Loyal
3981,25:44.0,Monitor,Electronics,South,Sales_Person_19,Customer_0984,3,387.11,0.056,1161.34,64.59,1096.75,64,4,Debit Card,Medium,3,2023,1,Wednesday,March,812,Very Low,No,Loyal
3982,26:17.8,Scanner,Accessories,Central,Sales_Person_06,Customer_0735,3,201.52,0.082,604.56,49.56,555.01,20,2.2,Credit Card,Low,3,2023,1,Wednesday,March,812,Very Low,No,Loyal
3983,26:51.7,Monitor,Electronics,Central,Sales_Person_22,Customer_0020,2,322.8,0.208,645.6,133.98,511.62,51,3.4,Cash,Medium,3,2023,1,Thursday,March,812,Very Low,No,Loyal
3984,27:25.5,Laptop,Electronics,Central,Sales_Person_02,Customer_0759,3,883.27,0.091,2649.8,241.53,2408.27,66,2.8,Debit Card,Critical,3,2023,1,Thursday,March,812,Low,No,Loyal
3985,27:59.4,Tablet,Electronics,North,Sales_Person_13,Customer_0840,1,328.33,0.23,328.33,75.41,252.93,32,4,Credit Card,High,3,2023,1,Thursday,March,811,Very Low,No,Loyal
3986,28:33.2,Speaker,Accessories,Central,Sales_Person_23,Customer_0956,5,139.61,0.003,698.06,2.44,695.62,74,3.8,Debit Card,Low,3,2023,1,Friday,March,811,Very Low,No,Loyal
3987,29:07.1,Scanner,Accessories,West,Sales_Person_25,Customer_0713,1,196.14,0.16,196.14,31.37,164.78,18,2.7,Debit Card,Medium,3,2023,1,Friday,March,811,Very Low,No,Loyal
3988,29:40.9,Laptop,Electronics,West,Sales_Person_11,Customer_0405,4,1059.69,0.212,4238.75,898.63,3340.12,64,2.6,Bank Transfer,Critical,3,2023,1,Friday,March,810,Medium,No,Loyal
3989,30:14.8,Keyboard,Accessories,East,Sales_Person_01,Customer_0115,11,42.54,0.149,467.9,69.77,398.13,72,4.6,Bank Transfer,Low,3,2023,1,Saturday,March,810,Very Low,Yes,Loyal
3990,30:48.6,Phone,Electronics,Central,Sales_Person_24,Customer_0895,1,745.1,0.119,745.1,88.47,656.63,46,3.6,Bank Transfer,Low,3,2023,1,Saturday,March,810,Very Low,No,Loyal
3991,31:22.5,Phone,Electronics,Central,Sales_Person_02,Customer_0701,2,647.96,0.144,1295.93,186.81,1109.11,20,2.6,Cash,Low,3,2023,1,Saturday,March,810,Very Low,No,Loyal
3992,31:56.3,Monitor,Electronics,South,Sales_Person_17,Customer_0980,2,259.27,0.22,518.54,114.09,404.45,51,2.5,Cash,High,3,2023,1,Saturday,March,809,Very Low,No,Loyal
3993,32:30.2,Keyboard,Accessories,North,Sales_Person_08,Customer_0975,18,44.2,0.061,795.58,48.74,746.84,46,2.9,Cash,High,3,2023,1,Sunday,March,809,Very Low,Yes,Loyal
3994,33:04.0,Mouse,Accessories,East,Sales_Person_02,Customer_0026,4,25.72,0.211,102.9,21.71,81.19,32,3.6,Credit Card,High,3,2023,1,Sunday,March,809,Very Low,No,Loyal
3995,33:37.8,Mouse,Accessories,Central,Sales_Person_06,Customer_0566,1,26.03,0.226,26.03,5.87,20.16,43,2.9,Bank Transfer,Medium,3,2023,1,Sunday,March,808,Very Low,No,Loyal
3996,34:11.7,Speaker,Accessories,South,Sales_Person_22,Customer_0682,4,116.61,0.115,466.44,53.64,412.8,53,2.4,Credit Card,Medium,3,2023,1,Monday,March,808,Very Low,No,Loyal
3997,34:45.5,Monitor,Electronics,North,Sales_Person_05,Customer_0395,1,399.74,0.106,399.74,42.44,357.3,74,4,Debit Card,Medium,3,2023,1,Monday,March,808,Very Low,No,Loyal
3998,35:19.4,Printer,Accessories,East,Sales_Person_16,Customer_0933,5,207.16,0.057,1035.8,59.14,976.66,34,3.4,Cash,Medium,3,2023,1,Monday,March,807,Very Low,No,Loyal
3999,35:53.2,Laptop,Electronics,East,Sales_Person_08,Customer_0381,3,1191.43,0.125,3574.29,446.85,3127.44,32,3.7,Debit Card,Medium,3,2023,1,Monday,March,807,Medium,No,Loyal
4000,36:27.1,Monitor,Electronics,Central,Sales_Person_19,Customer_0523,3,376.93,0.176,1130.78,198.6,932.19,27,3.5,Cash,Low,3,2023,1,Tuesday,March,807,Very Low,No,Loyal
4001,37:00.9,Webcam,Accessories,East,Sales_Person_16,Customer_0539,4,108.25,0.082,433.01,35.71,397.3,38,2.4,Credit Card,Critical,3,2023,1,Tuesday,March,807,Very Low,No,Loyal
4002,37:34.8,Headphones,Accessories,South,Sales_Person_13,Customer_0862,4,85.87,0.106,343.47,36.43,307.03,73,4.6,Cash,Low,3,2023,1,Tuesday,March,806,Very Low,No,Loyal
4003,38:08.6,Speaker,Accessories,East,Sales_Person_20,Customer_0083,4,117.97,0.092,471.87,43.41,428.46,39,2.4,Bank Transfer,Critical,3,2023,1,Wednesday,March,806,Very Low,No,Loyal
4004,38:42.5,Phone,Electronics,West,Sales_Person_07,Customer_0802,4,669.33,0.044,2677.34,118.27,2559.07,37,3.6,Debit Card,Medium,3,2023,1,Wednesday,March,806,Low,No,Loyal
4005,39:16.3,Mouse,Accessories,South,Sales_Person_16,Customer_0550,5,33.4,0.014,166.98,2.42,164.56,34,2.2,Cash,Medium,3,2023,1,Wednesday,March,805,Very Low,No,Loyal
4006,39:50.2,Desktop,Electronics,North,Sales_Person_23,Customer_0445,4,756.97,0.133,3027.88,404.05,2623.84,38,4.1,Cash,High,3,2023,1,Wednesday,March,805,Low,No,Loyal
4007,40:24.0,Mouse,Accessories,North,Sales_Person_16,Customer_0087,3,29.78,0.146,89.33,13.04,76.29,36,2.9,Credit Card,Medium,3,2023,1,Thursday,March,805,Very Low,No,Loyal
4008,40:57.9,Speaker,Accessories,Central,Sales_Person_12,Customer_0949,1,102.01,0.242,102.01,24.73,77.28,69,3,Bank Transfer,Low,3,2023,1,Thursday,March,805,Very Low,No,Loyal
4009,41:31.7,Phone,Electronics,Central,Sales_Person_14,Customer_0833,4,654.77,0.042,2619.07,110.34,2508.73,71,4.8,Bank Transfer,Low,3,2023,1,Thursday,March,804,Low,No,Loyal
4010,42:05.5,Speaker,Accessories,West,Sales_Person_24,Customer_0387,2,120.02,0.247,240.04,59.36,180.69,19,4.2,Bank Transfer,Medium,3,2023,1,Friday,March,804,Very Low,No,Loyal
4011,42:39.4,Headphones,Accessories,North,Sales_Person_18,Customer_0963,3,81.4,0.233,244.19,56.88,187.31,59,4,Bank Transfer,Low,3,2023,1,Friday,March,804,Very Low,No,Loyal
4012,43:13.2,Phone,Electronics,North,Sales_Person_18,Customer_0668,2,524.86,0.132,1049.72,138.43,911.29,25,2.8,Cash,High,3,2023,1,Friday,March,803,Very Low,No,Loyal
4013,43:47.1,Desktop,Electronics,North,Sales_Person_16,Customer_0398,4,760.1,0.216,3040.41,656.42,2383.98,42,3.5,Cash,Low,3,2023,1,Saturday,March,803,Low,No,Loyal
4014,44:20.9,Monitor,Electronics,North,Sales_Person_20,Customer_0820,4,445.79,0.111,1783.15,198.09,1585.05,54,4.7,Credit Card,Low,3,2023,1,Saturday,March,803,Low,No,Loyal
4015,44:54.8,Keyboard,Accessories,East,Sales_Person_16,Customer_0286,2,73.79,0.189,147.57,27.86,119.71,69,2.4,Bank Transfer,Low,3,2023,1,Saturday,March,803,Very Low,No,Loyal
4016,45:28.6,Desktop,Electronics,South,Sales_Person_13,Customer_0698,3,731.92,0.106,2195.75,232.42,1963.33,73,4.2,Cash,High,3,2023,1,Saturday,March,802,Low,No,Loyal
4017,46:02.5,Phone,Electronics,South,Sales_Person_09,Customer_0694,4,630.69,0.161,2522.75,406.88,2115.87,26,3.3,Debit Card,Low,3,2023,1,Sunday,March,802,Low,No,Loyal
4018,46:36.3,Phone,Electronics,West,Sales_Person_09,Customer_0965,4,433.02,0.032,1732.07,55.8,1676.27,61,3.6,Credit Card,Medium,3,2023,1,Sunday,March,802,Low,No,Loyal
4019,47:10.2,Webcam,Accessories,East,Sales_Person_13,Customer_0369,3,78.24,0.198,234.73,46.41,188.32,28,4.6,Debit Card,High,3,2023,1,Sunday,March,801,Very Low,No,Loyal
4020,47:44.0,Scanner,Accessories,North,Sales_Person_04,Customer_0655,5,176.58,0.026,882.88,22.75,860.13,44,3.7,Cash,High,3,2023,1,Monday,March,801,Very Low,No,Loyal
4021,48:17.9,Webcam,Accessories,North,Sales_Person_09,Customer_0422,4,96.78,0.142,387.11,55.04,332.06,73,4.6,Credit Card,Low,3,2023,1,Monday,March,801,Very Low,No,Loyal
4022,48:51.7,Tablet,Electronics,Central,Sales_Person_15,Customer_0718,2,520.06,0.222,1040.12,230.67,809.45,49,4,Credit Card,High,3,2023,1,Monday,March,800,Very Low,No,Loyal
4023,49:25.6,Webcam,Accessories,Central,Sales_Person_14,Customer_0654,3,102.85,0.084,308.56,25.93,282.63,54,2.1,Cash,Low,3,2023,1,Monday,March,800,Very Low,No,Loyal
4024,49:59.4,Laptop,Electronics,West,Sales_Person_19,Customer_0697,4,703.43,0.015,2813.71,43.22,2770.49,60,3.8,Debit Card,Medium,3,2023,1,Tuesday,March,800,Medium,No,Loyal
4025,50:33.2,Keyboard,Accessories,North,Sales_Person_12,Customer_0443,17,71.46,0.161,1214.81,195.31,1019.5,27,2.7,Credit Card,Medium,3,2023,1,Tuesday,March,800,Very Low,Yes,Loyal
4026,51:07.1,Headphones,Accessories,West,Sales_Person_21,Customer_0753,4,85.92,0.139,343.67,47.86,295.81,25,2.7,Debit Card,High,3,2023,1,Tuesday,March,799,Very Low,No,Loyal
4027,51:40.9,Desktop,Electronics,East,Sales_Person_25,Customer_0520,3,804.63,0.188,2413.89,453.01,1960.88,25,3.2,Debit Card,Medium,3,2023,1,Wednesday,March,799,Low,No,Loyal
4028,52:14.8,Phone,Electronics,South,Sales_Person_06,Customer_0584,3,589.63,0.016,1768.9,29.01,1739.89,33,4.6,Bank Transfer,Low,3,2023,1,Wednesday,March,799,Low,No,Loyal
4029,52:48.6,Tablet,Electronics,North,Sales_Person_03,Customer_0915,3,581.63,0.016,1744.9,27.36,1717.54,34,2,Cash,Medium,3,2023,1,Wednesday,March,798,Low,No,Loyal
4030,53:22.5,Tablet,Electronics,East,Sales_Person_25,Customer_0288,2,401.43,0.072,802.87,57.6,745.27,22,2.8,Bank Transfer,Medium,3,2023,1,Wednesday,March,798,Very Low,No,Loyal
4031,53:56.3,Headphones,Accessories,North,Sales_Person_22,Customer_0095,3,77.17,0.145,231.51,33.6,197.91,42,3.6,Bank Transfer,High,3,2023,1,Thursday,March,798,Very Low,No,Loyal
4032,54:30.2,Keyboard,Accessories,Central,Sales_Person_20,Customer_0669,3,46.41,0.045,139.23,6.21,133.02,56,4,Debit Card,Medium,3,2023,1,Thursday,March,798,Very Low,No,Loyal
4033,55:04.0,Desktop,Electronics,West,Sales_Person_16,Customer_0041,1,655.1,0.209,655.1,137.23,517.87,54,2.3,Debit Card,High,3,2023,1,Thursday,March,797,Very Low,No,Loyal
4034,55:37.9,Mouse,Accessories,Central,Sales_Person_20,Customer_0331,11,22.48,0.062,247.24,15.3,231.94,20,2.7,Debit Card,Medium,3,2023,1,Friday,March,797,Very Low,Yes,Loyal
4035,56:11.7,Speaker,Accessories,South,Sales_Person_24,Customer_0813,1,92.43,0.052,92.43,4.79,87.65,28,4.3,Debit Card,Low,3,2023,1,Friday,March,797,Very Low,No,Loyal
4036,56:45.6,Webcam,Accessories,Central,Sales_Person_23,Customer_0781,5,64.48,0.127,322.38,40.96,281.42,33,4.6,Bank Transfer,Medium,3,2023,1,Friday,March,796,Very Low,No,Loyal
4037,57:19.4,Speaker,Accessories,North,Sales_Person_17,Customer_0155,4,119.55,0.007,478.18,3.42,474.76,30,3.9,Bank Transfer,Medium,3,2023,1,Saturday,March,796,Very Low,No,Loyal
4038,57:53.3,Speaker,Accessories,Central,Sales_Person_16,Customer_0504,1,141.67,0.105,141.67,14.88,126.79,50,3.8,Debit Card,High,3,2023,1,Saturday,March,796,Very Low,No,Loyal
4039,58:27.1,Monitor,Electronics,North,Sales_Person_06,Customer_0275,1,448.41,0.123,448.41,55.28,393.13,31,4.8,Credit Card,Low,3,2023,1,Saturday,March,795,Very Low,No,Loyal
4040,59:00.9,Speaker,Accessories,South,Sales_Person_08,Customer_0666,1,84.86,0.01,84.86,0.88,83.97,65,4.6,Bank Transfer,Medium,3,2023,1,Saturday,March,795,Very Low,No,Loyal
4041,59:34.8,Tablet,Electronics,Central,Sales_Person_19,Customer_0565,4,433.56,0.191,1734.25,331.41,1402.84,58,3.8,Credit Card,Low,3,2023,1,Sunday,March,795,Low,No,Loyal
4042,00:08.6,Webcam,Accessories,West,Sales_Person_25,Customer_0179,3,111.49,0.078,334.46,26.02,308.44,68,2.9,Debit Card,Low,3,2023,1,Sunday,March,795,Very Low,No,Loyal
4043,00:42.5,Webcam,Accessories,West,Sales_Person_02,Customer_0933,2,67.5,0.017,135,2.31,132.69,54,3.6,Debit Card,Low,3,2023,1,Sunday,March,794,Very Low,No,Loyal
4044,01:16.3,Laptop,Electronics,West,Sales_Person_14,Customer_0752,1,714.81,0.211,714.81,150.51,564.3,21,2.7,Debit Card,Low,3,2023,1,Monday,March,794,Very Low,No,Loyal
4045,01:50.2,Keyboard,Accessories,Central,Sales_Person_22,Customer_0137,12,74.21,0.223,890.57,198.61,691.96,70,4.2,Credit Card,Medium,3,2023,1,Monday,March,794,Very Low,Yes,Loyal
4046,02:24.0,Monitor,Electronics,Central,Sales_Person_12,Customer_0767,5,387.55,0.086,1937.77,165.8,1771.97,32,4.1,Bank Transfer,High,3,2023,1,Monday,March,793,Low,No,Loyal
4047,02:57.9,Speaker,Accessories,Central,Sales_Person_17,Customer_0988,4,145.68,0.04,582.72,23.56,559.15,56,4.8,Bank Transfer,Medium,3,2023,1,Monday,March,793,Very Low,No,Loyal
4048,03:31.7,Scanner,Accessories,North,Sales_Person_15,Customer_0736,4,213.22,0.187,852.89,159.6,693.3,48,4.8,Bank Transfer,Low,3,2023,1,Tuesday,March,793,Very Low,No,Loyal
4049,04:05.6,Mouse,Accessories,South,Sales_Person_18,Customer_0180,12,25.49,0.17,305.91,51.89,254.02,31,3.3,Bank Transfer,Low,3,2023,1,Tuesday,March,793,Very Low,Yes,Loyal
4050,04:39.4,Phone,Electronics,West,Sales_Person_16,Customer_0182,3,511.28,0.175,1533.84,268.04,1265.8,44,4.7,Credit Card,Medium,3,2023,1,Tuesday,March,792,Very Low,No,Loyal
4051,05:13.3,Laptop,Electronics,North,Sales_Person_13,Customer_0259,2,944.98,0.134,1889.97,253.69,1636.27,34,4.3,Bank Transfer,Medium,3,2023,1,Wednesday,March,792,Low,No,Loyal
4052,05:47.1,Webcam,Accessories,West,Sales_Person_21,Customer_0243,4,64.31,0.189,257.26,48.67,208.59,64,3.3,Cash,Medium,3,2023,1,Wednesday,March,792,Very Low,No,Loyal
4053,06:21.0,Webcam,Accessories,North,Sales_Person_17,Customer_0096,5,62.07,0,310.37,0.1,310.27,44,3.8,Debit Card,Low,3,2023,1,Wednesday,March,791,Very Low,No,Loyal
4054,06:54.8,Printer,Accessories,Central,Sales_Person_08,Customer_0197,3,261.14,0.21,783.43,164.63,618.8,53,4.1,Debit Card,Low,3,2023,1,Thursday,March,791,Very Low,No,Loyal
4055,07:28.6,Monitor,Electronics,West,Sales_Person_01,Customer_0904,4,327.29,0.114,1309.18,149.68,1159.5,47,2.7,Credit Card,Medium,3,2023,1,Thursday,March,791,Very Low,No,Loyal
4056,08:02.5,Speaker,Accessories,Central,Sales_Person_25,Customer_0526,1,85.12,0.192,85.12,16.33,68.79,65,3.8,Credit Card,Low,3,2023,1,Thursday,March,791,Very Low,No,Loyal
4057,08:36.3,Monitor,Electronics,West,Sales_Person_03,Customer_0632,5,292.9,0.04,1464.51,59.16,1405.35,38,2.9,Debit Card,Low,3,2023,1,Thursday,March,790,Low,No,Loyal
4058,09:10.2,Printer,Accessories,East,Sales_Person_16,Customer_0387,5,232.46,0.23,1162.31,267.03,895.28,39,4.9,Cash,Low,3,2023,1,Friday,March,790,Very Low,No,Loyal
4059,09:44.0,Monitor,Electronics,North,Sales_Person_02,Customer_0408,5,444.07,0.098,2220.33,217.57,2002.75,66,2.7,Debit Card,Medium,3,2023,1,Friday,March,790,Low,No,Loyal
4060,10:17.9,Webcam,Accessories,East,Sales_Person_15,Customer_0269,5,91.82,0.097,459.1,44.45,414.65,59,2.5,Bank Transfer,Low,3,2023,1,Friday,March,789,Very Low,No,Loyal
4061,10:51.7,Tablet,Electronics,North,Sales_Person_01,Customer_0171,3,562.21,0.095,1686.64,160.5,1526.14,56,2.8,Debit Card,Low,4,2023,2,Saturday,April,789,Low,No,Loyal
4062,11:25.6,Desktop,Electronics,South,Sales_Person_09,Customer_0925,3,527.5,0.146,1582.51,231.59,1350.93,53,4.7,Cash,Medium,4,2023,2,Saturday,April,789,Very Low,No,Loyal
4063,11:59.4,Webcam,Accessories,West,Sales_Person_16,Customer_0584,2,93.63,0.14,187.26,26.19,161.07,22,2.7,Credit Card,Low,4,2023,2,Saturday,April,788,Very Low,No,Loyal
4064,12:33.3,Laptop,Electronics,South,Sales_Person_04,Customer_0691,4,940.68,0.058,3762.73,219.1,3543.63,60,3.3,Bank Transfer,Critical,4,2023,2,Saturday,April,788,Medium,No,Loyal
4065,13:07.1,Keyboard,Accessories,South,Sales_Person_12,Customer_0170,14,71.22,0.025,997.02,24.96,972.07,19,4.3,Credit Card,Low,4,2023,2,Sunday,April,788,Very Low,Yes,Loyal
4066,13:41.0,Printer,Accessories,North,Sales_Person_01,Customer_0159,2,225.63,0.142,451.25,64.28,386.97,53,3.9,Debit Card,Medium,4,2023,2,Sunday,April,788,Very Low,No,Loyal
4067,14:14.8,Mouse,Accessories,East,Sales_Person_01,Customer_0509,7,32.07,0.101,224.48,22.77,201.7,58,2.8,Credit Card,High,4,2023,2,Sunday,April,787,Very Low,No,Loyal
4068,14:48.7,Phone,Electronics,Central,Sales_Person_07,Customer_0447,4,448.53,0.207,1794.12,370.71,1423.4,70,2.2,Debit Card,Low,4,2023,2,Monday,April,787,Low,No,Loyal
4069,15:22.5,Mouse,Accessories,North,Sales_Person_18,Customer_0666,13,30.62,0.185,398,73.77,324.23,19,3.6,Bank Transfer,Low,4,2023,2,Monday,April,787,Very Low,Yes,Loyal
4070,15:56.4,Webcam,Accessories,Central,Sales_Person_23,Customer_0914,3,100.96,0.181,302.88,54.91,247.98,45,2.7,Cash,Low,4,2023,2,Monday,April,786,Very Low,No,Loyal
4071,16:30.2,Laptop,Electronics,South,Sales_Person_23,Customer_0082,3,646.72,0.13,1940.15,251.86,1688.29,45,4.3,Bank Transfer,Medium,4,2023,2,Monday,April,786,Low,No,Loyal
4072,17:04.0,Speaker,Accessories,Central,Sales_Person_15,Customer_0057,5,101.8,0.106,509.01,53.97,455.04,38,2.5,Debit Card,Medium,4,2023,2,Tuesday,April,786,Very Low,No,Loyal
4073,17:37.9,Webcam,Accessories,East,Sales_Person_25,Customer_0519,5,60.81,0.228,304.03,69.17,234.86,45,4.3,Credit Card,Low,4,2023,2,Tuesday,April,786,Very Low,No,Loyal
4074,18:11.7,Keyboard,Accessories,North,Sales_Person_13,Customer_0112,2,65.41,0.142,130.81,18.53,112.29,37,4.7,Bank Transfer,Low,4,2023,2,Tuesday,April,785,Very Low,No,Loyal
